id;top
02316;[474, 448, 463, 446, 477, 456, 480, 469, 427, 473]
02317;[460, 474, 446, 463, 448, 469, 477, 268, 367, 213]
02318;[448, 415, 474, 477, 463, 446, 213, 367, 460, 469]
02319;[474, 448, 477, 469, 446, 463, 460, 268, 213, 480]
02320;[477, 474, 463, 460, 456, 448, 469, 446, 443, 415]
02321;[448, 477, 415, 367, 460, 463, 469, 474, 210, 461]
02322;[474, 448, 460, 446, 463, 477, 415, 469, 480, 453]
02323;[448, 474, 446, 213, 460, 268, 453, 367, 398, 440]
02324;[448, 446, 474, 367, 415, 477, 453, 456, 406, 457]
02325;[474, 268, 446, 213, 367, 319, 440, 453, 347, 398]
02326;[367, 198, 319, 372, 213, 268, 474, 415, 141, 446]
02327;[474, 415, 367, 446, 463, 448, 460, 480, 469, 510]
02328;[477, 448, 474, 406, 446, 407, 415, 460, 480, 463]
02329;[367, 448, 477, 213, 474, 415, 198, 398, 446, 406]
02330;[474, 367, 198, 460, 446, 268, 213, 448, 440, 347]
02331;[477, 448, 460, 406, 480, 465, 474, 414, 455, 463]
02332;[477, 474, 448, 460, 480, 446, 469, 463, 461, 415]
02333;[474, 477, 448, 463, 460, 451, 480, 469, 455, 449]
02334;[474, 448, 460, 477, 415, 446, 461, 463, 480, 469]
02335;[474, 460, 446, 469, 477, 463, 448, 480, 456, 415]
02336;[474, 469, 463, 460, 477, 480, 446, 426, 418, 443]
02337;[474, 446, 469, 460, 477, 480, 463, 448, 482, 456]
02338;[477, 480, 448, 463, 406, 474, 449, 411, 405, 469]
02339;[474, 463, 405, 480, 406, 477, 473, 408, 410, 411]
02340;[460, 477, 448, 474, 432, 469, 463, 450, 430, 480]
02341;[460, 477, 474, 448, 213, 432, 268, 398, 482, 446]
02342;[474, 477, 460, 398, 213, 418, 463, 395, 469, 480]
02343;[474, 460, 446, 448, 469, 456, 477, 463, 427, 480]
02344;[474, 488, 448, 460, 446, 469, 477, 450, 456, 438]
02345;[474, 446, 427, 480, 463, 448, 460, 469, 488, 440]
02346;[367, 132, 446, 488, 284, 463, 362, 79, 184, 194]
02347;[367, 446, 415, 488, 463, 453, 511, 474, 132, 460]
02348;[446, 367, 415, 474, 453, 456, 448, 511, 461, 268]
02349;[367, 446, 132, 511, 488, 415, 453, 464, 463, 133]
02350;[477, 474, 448, 463, 469, 446, 460, 456, 480, 455]
02351;[474, 477, 469, 448, 460, 463, 480, 446, 482, 473]
02352;[474, 477, 460, 463, 469, 448, 446, 480, 450, 473]
02353;[474, 448, 477, 480, 460, 463, 473, 482, 469, 426]
02354;[474, 469, 480, 463, 460, 477, 446, 473, 455, 465]
02355;[415, 477, 474, 448, 406, 410, 411, 408, 469, 409]
02356;[91, 367, 460, 92, 463, 446, 27, 477, 426, 297]
02357;[91, 367, 297, 446, 480, 463, 198, 448, 473, 439]
02358;[91, 463, 473, 92, 446, 297, 427, 447, 460, 480]
02359;[91, 367, 463, 473, 446, 480, 297, 447, 448, 460]
02360;[367, 91, 463, 473, 480, 460, 297, 447, 446, 92]
02361;[91, 473, 439, 446, 480, 488, 448, 463, 297, 447]
02362;[91, 367, 446, 463, 460, 297, 447, 480, 448, 474]
02363;[91, 367, 446, 92, 297, 463, 439, 473, 477, 480]
02364;[91, 367, 463, 446, 460, 473, 480, 297, 448, 92]
02365;[91, 367, 463, 480, 473, 446, 460, 474, 297, 92]
02366;[477, 448, 456, 408, 406, 411, 418, 463, 410, 405]
02367;[367, 448, 477, 474, 460, 198, 446, 426, 463, 297]
02368;[474, 460, 448, 463, 469, 484, 480, 446, 473, 477]
02369;[460, 474, 484, 448, 480, 477, 463, 426, 451, 461]
02370;[474, 460, 27, 440, 25, 61, 91, 477, 347, 463]
02371;[213, 398, 194, 141, 347, 204, 41, 79, 286, 65]
02372;[488, 438, 466, 474, 307, 463, 460, 446, 480, 482]
02373;[474, 477, 460, 448, 450, 482, 446, 469, 451, 464]
02374;[85, 275, 474, 136, 82, 103, 237, 176, 460, 230]
02375;[395, 474, 398, 460, 107, 354, 213, 451, 127, 366]
02376;[474, 440, 213, 460, 446, 438, 395, 206, 444, 448]
02377;[395, 398, 127, 213, 354, 18, 268, 133, 296, 240]
02378;[460, 474, 206, 448, 446, 440, 213, 453, 461, 463]
02379;[255, 395, 217, 240, 133, 33, 499, 213, 263, 347]
02380;[213, 474, 268, 446, 460, 206, 438, 395, 440, 398]
02381;[206, 499, 474, 240, 213, 284, 307, 446, 268, 230]
02382;[367, 198, 415, 460, 474, 446, 284, 480, 477, 79]
02383;[474, 448, 446, 367, 415, 213, 460, 427, 406, 198]
02384;[448, 460, 474, 446, 213, 268, 398, 477, 427, 366]
02385;[474, 448, 446, 457, 463, 460, 406, 480, 477, 404]
02386;[198, 446, 367, 474, 213, 460, 268, 463, 92, 284]
02387;[474, 446, 367, 460, 213, 477, 198, 498, 440, 132]
02388;[213, 474, 268, 446, 440, 460, 210, 488, 198, 132]
02389;[213, 268, 474, 398, 488, 446, 460, 198, 132, 477]
02390;[488, 440, 132, 268, 474, 446, 460, 461, 213, 210]
02391;[367, 198, 474, 213, 446, 477, 463, 460, 448, 480]
02392;[477, 474, 446, 406, 448, 480, 463, 407, 404, 405]
02393;[474, 448, 477, 460, 406, 469, 480, 446, 463, 465]
02394;[474, 477, 469, 460, 463, 480, 448, 465, 446, 406]
02395;[477, 448, 474, 406, 480, 463, 411, 405, 404, 408]
02396;[448, 474, 477, 480, 463, 406, 405, 456, 408, 410]
02397;[448, 474, 477, 480, 451, 463, 469, 406, 460, 405]
02398;[474, 477, 460, 463, 480, 448, 455, 469, 449, 473]
02399;[446, 474, 448, 480, 213, 463, 477, 432, 456, 367]
02400;[474, 446, 456, 448, 463, 367, 480, 453, 460, 469]
02401;[474, 446, 367, 448, 460, 268, 456, 415, 480, 463]
02402;[446, 474, 367, 456, 460, 448, 453, 268, 480, 426]
02403;[474, 446, 456, 460, 469, 463, 448, 453, 427, 406]
02404;[474, 446, 460, 456, 448, 463, 453, 469, 477, 451]
02405;[474, 446, 448, 453, 463, 469, 460, 415, 456, 477]
02406;[474, 456, 448, 446, 477, 453, 460, 469, 463, 440]
02407;[367, 72, 141, 21, 92, 84, 79, 109, 27, 284]
02408;[72, 84, 109, 70, 221, 298, 388, 367, 480, 463]
02409;[474, 446, 448, 460, 463, 453, 268, 456, 432, 469]
02410;[474, 446, 460, 463, 448, 453, 456, 469, 367, 415]
02411;[367, 474, 213, 448, 446, 141, 463, 92, 79, 453]
02412;[367, 474, 141, 198, 92, 448, 440, 84, 446, 213]
02413;[367, 213, 141, 92, 21, 284, 58, 79, 132, 240]
02414;[474, 448, 446, 456, 415, 463, 469, 477, 460, 480]
02415;[474, 446, 448, 460, 440, 453, 367, 456, 469, 463]
02416;[474, 446, 448, 367, 463, 415, 456, 460, 469, 453]
02417;[474, 446, 448, 460, 463, 367, 415, 456, 453, 469]
02418;[474, 213, 446, 268, 448, 367, 198, 398, 463, 460]
02419;[474, 446, 415, 448, 460, 213, 367, 463, 456, 453]
02420;[213, 474, 446, 448, 198, 463, 268, 460, 415, 469]
02421;[474, 446, 367, 456, 213, 460, 463, 448, 421, 198]
02422;[474, 446, 367, 213, 421, 456, 448, 415, 460, 463]
02423;[474, 446, 213, 460, 448, 268, 415, 367, 456, 463]
02424;[477, 456, 448, 463, 480, 474, 446, 473, 449, 427]
02425;[474, 460, 463, 469, 430, 298, 446, 477, 480, 427]
02426;[474, 448, 460, 446, 477, 463, 456, 480, 427, 469]
02427;[213, 398, 286, 110, 474, 217, 510, 161, 268, 393]
02428;[474, 286, 213, 510, 440, 240, 398, 198, 206, 26]
02429;[474, 213, 440, 460, 286, 206, 398, 510, 198, 347]
02430;[213, 240, 268, 474, 398, 347, 263, 127, 198, 460]
02431;[474, 460, 463, 469, 480, 448, 446, 477, 440, 421]
02432;[367, 27, 58, 198, 474, 64, 391, 460, 92, 484]
02433;[27, 210, 367, 477, 448, 474, 92, 91, 460, 261]
02434;[198, 27, 367, 206, 261, 141, 210, 343, 92, 474]
02435;[474, 440, 460, 347, 230, 84, 346, 463, 160, 213]
02436;[460, 477, 448, 474, 367, 480, 463, 469, 427, 426]
02437;[213, 498, 268, 395, 398, 440, 474, 307, 240, 366]
02438;[213, 474, 440, 398, 448, 498, 268, 460, 240, 432]
02439;[474, 268, 213, 206, 367, 240, 460, 198, 446, 319]
02440;[474, 213, 268, 460, 319, 446, 206, 432, 307, 198]
02441;[474, 213, 268, 446, 460, 64, 240, 307, 432, 127]
02442;[474, 268, 446, 213, 460, 448, 432, 415, 64, 477]
02443;[474, 268, 446, 307, 132, 460, 64, 440, 448, 240]
02444;[474, 460, 446, 432, 453, 213, 448, 268, 463, 469]
02445;[437, 213, 132, 133, 18, 498, 474, 442, 438, 448]
02446;[213, 437, 498, 132, 448, 444, 18, 474, 133, 460]
02447;[213, 474, 448, 460, 268, 132, 432, 437, 498, 444]
02448;[213, 18, 448, 133, 132, 437, 268, 498, 474, 456]
02449;[213, 474, 448, 460, 437, 18, 268, 498, 444, 456]
02450;[213, 474, 460, 448, 268, 444, 456, 432, 464, 446]
02451;[460, 477, 474, 415, 484, 448, 446, 451, 483, 469]
02452;[474, 477, 448, 460, 446, 456, 469, 464, 438, 427]
02453;[448, 474, 446, 456, 477, 460, 213, 415, 432, 451]
02454;[460, 448, 438, 477, 446, 474, 456, 488, 464, 453]
02455;[474, 460, 477, 446, 469, 448, 450, 463, 430, 427]
02456;[460, 474, 477, 448, 446, 438, 469, 456, 415, 511]
02457;[460, 471, 477, 481, 366, 474, 451, 484, 415, 483]
02458;[460, 484, 474, 477, 448, 446, 483, 464, 480, 463]
02459;[474, 448, 460, 477, 463, 446, 469, 480, 456, 430]
02460;[477, 474, 418, 460, 463, 469, 459, 473, 456, 448]
02461;[471, 448, 464, 477, 481, 482, 474, 460, 438, 271]
02462;[471, 481, 474, 482, 477, 415, 446, 460, 448, 469]
02463;[474, 477, 460, 451, 482, 469, 448, 464, 446, 450]
02464;[477, 132, 474, 460, 464, 448, 268, 296, 430, 438]
02465;[366, 132, 296, 471, 395, 268, 398, 482, 271, 293]
02466;[471, 481, 482, 464, 366, 448, 415, 477, 474, 449]
02467;[474, 471, 448, 464, 481, 446, 482, 469, 477, 450]
02468;[477, 460, 474, 448, 469, 451, 427, 480, 463, 450]
02469;[477, 448, 460, 474, 463, 409, 407, 408, 406, 411]
02470;[474, 477, 460, 446, 448, 451, 469, 464, 450, 430]
02471;[460, 474, 477, 484, 240, 469, 463, 448, 393, 27]
02472;[460, 296, 474, 477, 438, 440, 451, 430, 469, 464]
02473;[474, 477, 456, 460, 448, 469, 430, 446, 464, 463]
02474;[477, 460, 395, 474, 132, 366, 398, 268, 456, 446]
02475;[347, 395, 132, 440, 366, 474, 298, 398, 133, 421]
02476;[474, 448, 450, 460, 464, 477, 451, 482, 456, 469]
02477;[198, 141, 319, 372, 213, 92, 206, 171, 398, 316]
02478;[398, 213, 268, 64, 240, 372, 141, 263, 198, 284]
02479;[398, 213, 268, 64, 198, 240, 343, 263, 26, 141]
02480;[474, 460, 477, 446, 448, 480, 463, 461, 464, 444]
02481;[474, 460, 464, 477, 448, 430, 461, 268, 446, 469]
02482;[460, 474, 446, 469, 463, 477, 480, 440, 430, 455]
02483;[474, 446, 448, 469, 477, 460, 463, 482, 456, 480]
02484;[474, 446, 448, 469, 477, 427, 460, 456, 463, 406]
02485;[474, 446, 448, 460, 463, 469, 427, 456, 477, 453]
02486;[446, 474, 460, 469, 448, 440, 427, 268, 453, 367]
02487;[460, 367, 446, 415, 213, 448, 268, 511, 474, 64]
02488;[213, 367, 448, 268, 294, 64, 415, 37, 446, 460]
02489;[213, 367, 474, 446, 448, 268, 198, 284, 460, 84]
02490;[213, 367, 460, 446, 474, 240, 64, 448, 206, 268]
02491;[367, 198, 446, 460, 319, 64, 284, 240, 268, 213]
02492;[474, 446, 448, 464, 453, 432, 268, 460, 463, 469]
02493;[474, 446, 448, 460, 268, 213, 432, 453, 469, 415]
02494;[474, 448, 446, 460, 268, 464, 213, 469, 453, 64]
02495;[474, 448, 460, 446, 213, 432, 444, 268, 477, 440]
02496;[474, 448, 460, 446, 456, 432, 444, 268, 451, 453]
02497;[474, 460, 446, 448, 456, 480, 469, 477, 463, 415]
02498;[474, 460, 448, 469, 446, 477, 213, 456, 464, 415]
02499;[474, 448, 446, 460, 469, 453, 415, 456, 477, 432]
02500;[474, 456, 448, 482, 477, 405, 480, 427, 446, 406]
02501;[474, 448, 469, 460, 477, 446, 463, 482, 480, 450]
02502;[474, 448, 460, 469, 477, 446, 463, 453, 456, 482]
02503;[474, 460, 469, 446, 448, 477, 463, 453, 406, 482]
02504;[474, 448, 460, 446, 213, 469, 463, 268, 453, 456]
02505;[474, 448, 460, 213, 446, 477, 469, 456, 463, 480]
02506;[474, 460, 448, 446, 469, 477, 456, 480, 213, 432]
02507;[474, 446, 448, 460, 469, 477, 456, 463, 482, 480]
02508;[474, 448, 446, 460, 453, 415, 469, 213, 456, 432]
02509;[448, 474, 213, 464, 477, 460, 432, 446, 484, 456]
02510;[213, 448, 474, 477, 460, 430, 127, 432, 464, 268]
02511;[213, 448, 127, 464, 474, 398, 268, 446, 477, 437]
02512;[367, 213, 460, 240, 446, 474, 448, 415, 64, 198]
02513;[367, 448, 415, 474, 213, 460, 64, 471, 446, 268]
02514;[367, 213, 474, 480, 460, 240, 463, 448, 398, 477]
02515;[367, 64, 474, 240, 37, 460, 391, 213, 268, 263]
02516;[474, 460, 446, 477, 469, 463, 456, 448, 480, 455]
02517;[474, 448, 446, 460, 456, 477, 469, 453, 415, 432]
02518;[474, 448, 446, 460, 213, 456, 477, 453, 415, 268]
02519;[286, 231, 474, 217, 206, 510, 213, 347, 240, 307]
02520;[64, 166, 398, 286, 26, 343, 358, 213, 22, 268]
02521;[286, 347, 398, 311, 213, 298, 149, 100, 79, 204]
02522;[347, 398, 286, 213, 348, 203, 254, 346, 57, 345]
02523;[79, 343, 347, 286, 311, 41, 213, 254, 284, 83]
02524;[398, 64, 26, 286, 311, 213, 391, 347, 22, 100]
02525;[391, 26, 311, 286, 64, 398, 298, 22, 100, 192]
02526;[474, 460, 477, 469, 446, 463, 461, 421, 480, 456]
02527;[474, 477, 448, 446, 460, 461, 456, 427, 463, 469]
02528;[474, 477, 469, 460, 446, 480, 406, 427, 448, 463]
02529;[474, 477, 446, 448, 456, 460, 463, 406, 469, 480]
02530;[448, 367, 446, 474, 460, 463, 198, 268, 477, 480]
02531;[474, 448, 460, 446, 268, 367, 477, 440, 132, 92]
02532;[367, 213, 448, 460, 268, 474, 477, 446, 141, 64]
02533;[367, 268, 64, 45, 448, 460, 213, 37, 132, 474]
02534;[460, 448, 477, 415, 474, 463, 480, 430, 469, 413]
02535;[448, 477, 367, 463, 415, 210, 460, 141, 92, 474]
02536;[448, 463, 477, 415, 460, 430, 480, 474, 473, 406]
02537;[474, 460, 446, 448, 444, 456, 477, 464, 482, 418]
02538;[474, 460, 446, 448, 477, 451, 463, 482, 461, 480]
02539;[474, 460, 463, 461, 415, 448, 446, 480, 477, 469]
02540;[474, 448, 460, 477, 446, 463, 415, 456, 453, 404]
02541;[474, 446, 460, 469, 448, 456, 440, 463, 480, 268]
02542;[474, 446, 448, 460, 480, 456, 213, 415, 463, 469]
02543;[474, 446, 448, 456, 460, 469, 453, 463, 480, 415]
02544;[474, 446, 448, 456, 469, 460, 480, 463, 415, 440]
02545;[474, 446, 448, 456, 415, 453, 460, 469, 450, 482]
02546;[474, 446, 448, 460, 463, 440, 456, 469, 415, 480]
02547;[474, 446, 448, 440, 460, 415, 456, 480, 463, 453]
02548;[474, 446, 448, 440, 460, 456, 463, 453, 268, 415]
02549;[474, 446, 448, 213, 456, 463, 460, 440, 268, 469]
02550;[474, 448, 446, 415, 440, 213, 456, 367, 460, 268]
02551;[474, 446, 448, 213, 268, 460, 440, 367, 463, 456]
02552;[474, 446, 448, 268, 213, 463, 460, 427, 469, 440]
02553;[474, 448, 446, 415, 440, 460, 463, 477, 367, 213]
02554;[446, 448, 367, 474, 27, 415, 463, 440, 427, 477]
02555;[448, 446, 474, 463, 427, 406, 415, 477, 469, 456]
02556;[367, 446, 448, 474, 268, 415, 463, 427, 460, 480]
02557;[64, 240, 263, 448, 474, 65, 26, 446, 268, 213]
02558;[367, 448, 474, 446, 240, 460, 198, 64, 268, 440]
02559;[474, 367, 446, 448, 415, 463, 453, 460, 27, 477]
02560;[367, 92, 446, 198, 474, 448, 463, 141, 58, 240]
02561;[367, 198, 240, 64, 263, 92, 141, 79, 446, 58]
02562;[367, 213, 474, 460, 448, 446, 477, 240, 463, 64]
02563;[367, 27, 213, 448, 474, 210, 198, 79, 92, 141]
02564;[474, 448, 446, 469, 463, 477, 427, 460, 440, 450]
02565;[367, 58, 448, 474, 92, 27, 84, 79, 373, 210]
02566;[367, 448, 446, 198, 474, 415, 477, 463, 284, 453]
02567;[474, 460, 446, 469, 463, 480, 456, 453, 448, 477]
02568;[474, 460, 469, 446, 448, 477, 463, 480, 482, 456]
02569;[474, 448, 463, 446, 460, 456, 477, 480, 469, 473]
02570;[474, 448, 446, 463, 453, 456, 460, 469, 415, 480]
02571;[474, 460, 446, 448, 480, 469, 463, 367, 456, 453]
02572;[474, 446, 448, 268, 213, 432, 460, 464, 450, 456]
02573;[474, 446, 268, 448, 464, 213, 440, 132, 432, 64]
02574;[460, 474, 448, 469, 477, 367, 426, 463, 421, 480]
02575;[474, 460, 448, 421, 469, 480, 298, 438, 426, 477]
02576;[72, 12, 160, 109, 70, 86, 388, 221, 84, 198]
02577;[213, 398, 64, 127, 26, 268, 184, 263, 240, 171]
02578;[213, 398, 268, 127, 263, 240, 26, 64, 284, 132]
02579;[213, 398, 268, 127, 263, 240, 64, 26, 460, 347]
02580;[213, 398, 440, 268, 474, 127, 240, 298, 460, 448]
02581;[213, 347, 268, 64, 127, 398, 254, 240, 26, 298]
02582;[213, 64, 347, 398, 127, 268, 254, 367, 26, 284]
02583;[391, 298, 474, 440, 307, 100, 430, 498, 426, 311]
02584;[298, 286, 41, 311, 297, 347, 305, 194, 284, 391]
02585;[298, 179, 398, 41, 107, 307, 440, 72, 286, 484]
02586;[298, 86, 184, 24, 488, 284, 363, 201, 173, 179]
02587;[298, 297, 201, 440, 179, 484, 438, 230, 305, 474]
02588;[367, 474, 298, 284, 198, 303, 438, 297, 286, 398]
02589;[367, 198, 27, 210, 92, 79, 240, 141, 261, 64]
02590;[367, 27, 58, 240, 79, 141, 391, 92, 198, 37]
02591;[474, 446, 448, 460, 453, 469, 463, 440, 456, 415]
02592;[474, 448, 460, 446, 456, 463, 469, 453, 450, 480]
02593;[474, 460, 446, 448, 469, 463, 456, 453, 477, 480]
02594;[474, 448, 446, 460, 469, 477, 456, 415, 463, 453]
02595;[474, 448, 460, 469, 446, 477, 463, 480, 427, 456]
02596;[474, 460, 469, 463, 448, 446, 477, 456, 427, 480]
02597;[474, 460, 446, 477, 469, 448, 463, 480, 456, 427]
02598;[474, 498, 213, 268, 446, 460, 307, 127, 448, 456]
02599;[474, 268, 460, 446, 440, 213, 448, 198, 450, 469]
02600;[474, 460, 446, 469, 463, 477, 448, 456, 480, 427]
02601;[474, 460, 477, 469, 463, 480, 446, 367, 426, 448]
02602;[474, 367, 477, 446, 469, 460, 426, 439, 480, 58]
02603;[474, 446, 460, 469, 463, 448, 477, 480, 456, 367]
02604;[474, 446, 463, 448, 460, 456, 469, 477, 480, 457]
02605;[474, 367, 446, 460, 448, 463, 469, 480, 440, 477]
02606;[474, 446, 448, 463, 460, 456, 469, 268, 477, 440]
02607;[448, 474, 446, 456, 469, 453, 460, 477, 451, 480]
02608;[474, 448, 460, 446, 456, 440, 469, 463, 480, 451]
02609;[474, 477, 446, 460, 448, 463, 469, 480, 406, 427]
02610;[474, 460, 469, 463, 484, 446, 477, 480, 421, 473]
02611;[474, 477, 460, 463, 418, 469, 461, 84, 446, 484]
02612;[474, 460, 446, 448, 463, 469, 453, 456, 268, 477]
02613;[474, 460, 446, 448, 463, 453, 456, 198, 469, 464]
02614;[474, 446, 268, 464, 460, 213, 453, 448, 488, 64]
02615;[474, 268, 213, 448, 446, 398, 432, 64, 453, 460]
02616;[474, 446, 268, 460, 448, 453, 213, 456, 463, 464]
02617;[474, 448, 446, 460, 463, 456, 453, 469, 464, 415]
02618;[474, 446, 448, 463, 453, 460, 456, 367, 415, 268]
02619;[474, 448, 460, 446, 268, 464, 367, 415, 456, 453]
02620;[474, 448, 268, 446, 453, 432, 456, 213, 464, 463]
02621;[474, 446, 448, 432, 456, 367, 477, 480, 421, 453]
02622;[448, 213, 474, 446, 268, 432, 367, 456, 477, 450]
02623;[448, 474, 446, 477, 463, 456, 480, 432, 469, 406]
02624;[474, 448, 446, 463, 456, 480, 477, 469, 455, 451]
02625;[367, 446, 474, 268, 213, 463, 198, 460, 421, 453]
02626;[474, 448, 446, 453, 463, 456, 460, 450, 457, 480]
02627;[474, 446, 268, 448, 460, 453, 198, 213, 463, 415]
02628;[474, 446, 268, 448, 460, 440, 498, 456, 213, 453]
02629;[474, 446, 448, 440, 460, 268, 450, 453, 482, 451]
02630;[474, 446, 460, 448, 268, 440, 198, 213, 453, 372]
02631;[474, 446, 268, 448, 460, 463, 453, 456, 213, 415]
02632;[474, 448, 456, 460, 446, 463, 477, 451, 444, 469]
02633;[474, 446, 460, 463, 448, 469, 480, 456, 415, 453]
02634;[474, 463, 448, 446, 367, 460, 480, 415, 453, 477]
02635;[448, 463, 474, 460, 446, 406, 477, 480, 456, 405]
02636;[474, 210, 415, 463, 460, 446, 469, 268, 477, 367]
02637;[474, 446, 448, 463, 469, 460, 456, 480, 453, 477]
02638;[474, 446, 367, 463, 415, 198, 453, 460, 421, 284]
02639;[446, 474, 448, 460, 367, 463, 453, 198, 27, 456]
02640;[367, 27, 460, 448, 446, 484, 198, 474, 398, 463]
02641;[367, 448, 446, 474, 198, 460, 453, 463, 92, 213]
02642;[460, 27, 474, 448, 367, 446, 484, 198, 398, 240]
02643;[474, 446, 448, 460, 268, 453, 456, 198, 415, 463]
02644;[460, 474, 477, 448, 213, 446, 367, 463, 469, 480]
02645;[213, 391, 398, 26, 367, 474, 240, 440, 127, 147]
02646;[213, 398, 268, 127, 198, 460, 474, 319, 65, 141]
02647;[391, 213, 398, 147, 100, 311, 268, 127, 192, 61]
02648;[474, 460, 268, 213, 440, 448, 367, 446, 463, 398]
02649;[460, 474, 446, 463, 480, 448, 469, 430, 456, 426]
02650;[398, 367, 198, 474, 460, 319, 268, 27, 448, 213]
02651;[391, 474, 198, 440, 460, 26, 64, 398, 319, 448]
02652;[27, 210, 92, 367, 61, 460, 91, 198, 284, 7]
02653;[27, 261, 92, 367, 463, 7, 123, 64, 111, 427]
02654;[27, 92, 261, 367, 7, 427, 210, 123, 194, 132]
02655;[27, 261, 210, 7, 367, 123, 373, 284, 92, 240]
02656;[367, 398, 27, 261, 448, 463, 26, 213, 155, 7]
02657;[463, 367, 427, 27, 92, 261, 111, 284, 440, 398]
02658;[27, 261, 398, 427, 463, 367, 92, 7, 210, 132]
02659;[27, 210, 367, 261, 398, 463, 92, 7, 427, 240]
02660;[398, 448, 463, 367, 474, 240, 213, 460, 427, 446]
02661;[304, 148, 120, 191, 183, 161, 174, 223, 488, 383]
02662;[304, 148, 161, 120, 174, 191, 488, 223, 183, 331]
02663;[161, 148, 304, 120, 174, 191, 488, 223, 463, 183]
02664;[148, 161, 304, 174, 120, 488, 191, 463, 473, 474]
02665;[161, 148, 174, 120, 304, 191, 488, 463, 223, 473]
02666;[161, 148, 304, 120, 174, 191, 488, 463, 473, 474]
02667;[161, 148, 304, 120, 174, 191, 488, 463, 473, 400]
02668;[92, 141, 27, 367, 132, 194, 57, 155, 210, 123]
02669;[92, 27, 210, 141, 57, 155, 261, 346, 123, 344]
02670;[92, 210, 27, 367, 261, 141, 463, 123, 7, 57]
02671;[92, 27, 210, 367, 346, 141, 132, 57, 463, 473]
02672;[92, 210, 27, 367, 141, 7, 261, 123, 79, 111]
02673;[92, 210, 141, 132, 27, 194, 111, 367, 58, 123]
02674;[92, 210, 27, 132, 141, 367, 261, 194, 79, 111]
02675;[92, 132, 367, 240, 263, 141, 398, 127, 111, 213]
02676;[92, 132, 27, 194, 263, 240, 367, 26, 147, 141]
02677;[92, 132, 210, 261, 27, 141, 367, 123, 57, 7]
02678;[27, 210, 92, 132, 194, 367, 261, 123, 141, 240]
02679;[210, 27, 261, 194, 123, 7, 373, 367, 92, 132]
02680;[393, 338, 49, 315, 339, 158, 291, 329, 77, 144]
02681;[393, 217, 49, 338, 315, 339, 154, 77, 259, 258]
02682;[217, 393, 73, 259, 338, 287, 78, 369, 258, 77]
02683;[393, 338, 49, 287, 315, 339, 217, 77, 78, 154]
02684;[393, 49, 315, 338, 217, 339, 154, 77, 291, 158]
02685;[61, 166, 345, 37, 311, 103, 65, 23, 288, 302]
02686;[311, 100, 147, 61, 346, 192, 434, 391, 324, 160]
02687;[347, 254, 61, 37, 160, 284, 28, 343, 434, 311]
02688;[84, 311, 72, 61, 160, 347, 474, 298, 100, 460]
02689;[311, 196, 100, 61, 391, 84, 434, 284, 72, 179]
02690;[474, 460, 469, 103, 446, 468, 84, 418, 463, 275]
02691;[133, 338, 488, 398, 108, 18, 255, 217, 132, 146]
02692;[134, 133, 110, 33, 344, 255, 102, 335, 488, 57]
02693;[133, 255, 134, 33, 110, 344, 47, 102, 335, 132]
02694;[134, 133, 255, 33, 110, 47, 344, 335, 196, 102]
02695;[133, 134, 255, 33, 344, 110, 47, 335, 57, 132]
02696;[301, 133, 324, 338, 306, 114, 132, 147, 441, 255]
02697;[133, 134, 255, 33, 344, 110, 47, 335, 102, 196]
02698;[133, 134, 33, 344, 255, 110, 102, 196, 335, 132]
02699;[133, 134, 110, 344, 329, 255, 33, 100, 338, 158]
02700;[133, 134, 33, 344, 110, 255, 196, 102, 47, 57]
02701;[133, 134, 33, 255, 110, 102, 344, 335, 353, 57]
02702;[133, 134, 33, 255, 344, 110, 301, 102, 338, 47]
02703;[133, 134, 33, 110, 21, 344, 255, 102, 132, 329]
02704;[133, 134, 110, 33, 344, 255, 21, 132, 102, 47]
02705;[133, 134, 110, 33, 344, 255, 102, 57, 335, 132]
02706;[133, 255, 134, 33, 344, 110, 47, 338, 100, 102]
02707;[133, 344, 110, 33, 255, 134, 102, 57, 213, 21]
02708;[213, 488, 132, 448, 268, 133, 398, 18, 127, 446]
02709;[133, 344, 134, 110, 398, 268, 132, 127, 18, 393]
02710;[132, 133, 398, 268, 18, 255, 134, 127, 21, 488]
02711;[268, 301, 18, 213, 127, 398, 132, 306, 488, 255]
02712;[133, 301, 132, 134, 306, 398, 268, 255, 338, 217]
02713;[217, 395, 338, 398, 488, 100, 18, 133, 108, 268]
02714;[133, 217, 338, 488, 395, 398, 100, 131, 18, 474]
02715;[133, 134, 255, 33, 344, 110, 131, 244, 338, 102]
02716;[133, 255, 301, 366, 306, 474, 127, 398, 18, 131]
02717;[133, 134, 255, 344, 110, 33, 132, 398, 217, 21]
02718;[133, 344, 110, 134, 33, 255, 366, 474, 395, 398]
02719;[133, 344, 110, 134, 33, 217, 255, 102, 21, 78]
02720;[133, 134, 255, 110, 344, 33, 21, 47, 102, 362]
02721;[133, 338, 344, 131, 134, 110, 395, 196, 384, 73]
02722;[100, 133, 224, 192, 338, 56, 196, 311, 47, 131]
02723;[134, 133, 338, 100, 329, 56, 158, 244, 227, 47]
02724;[133, 134, 329, 244, 196, 291, 338, 158, 71, 144]
02725;[134, 133, 33, 110, 255, 344, 102, 57, 132, 488]
02726;[133, 134, 33, 110, 344, 255, 102, 488, 335, 353]
